Reference_id,Reference,Issue_year,Location,Country,Latitude,Longitude,Experiment_year,Growth_day,Growth_condition,Temp/MAT,MAP,PAR,Experiment_environment,Species/accessions,Crop_name,Family,Dome_status,Yield,PDM,ADM,LDM,SDM,RDM,LLDM,LMF,SMF,RMF,PH,PLN,PLA,PSN,PRL,PRA,PSF,SW,LA,RAD,SRL,RGR,AMF,NI,LTS,Aarea,gs,gm,E,Ci,ETR,Vcmax,Jmax,Chl,Car,SPAD,LMA,LDMC,LT,LD,SDad,SDab,SD,Tcw,RTD,‐δ13C,LCC,LNC,LPC,LPheC,LSilC,LLCC,LLNC,LLPC,LLCaC,LLLigC
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,14060,Wheat,Poaceae,cultivated,,,,1.266075,5.380822125,2.483032625,0.6166125,,,,43.5875,14,282.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,14063,Wheat,Poaceae,cultivated,,,,1.7959375,5.31289625,2.459463625,0.2456,,,,46.225,18.85714286,314.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,26894,Wheat,Poaceae,cultivated,,,,2.8334875,12.727128,4.04059675,1.6353375,,,,53.1375,36,847.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,26899,Wheat,Poaceae,cultivated,,,,2.4582875,8.524391125,2.68701925,0.7299,,,,36.05,23.28571429,594.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,26931,Wheat,Poaceae,cultivated,,,,1.3119,5.0088915,1.288866125,0.079925,,,,34.6875,27.57142857,360.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,26966,Wheat,Poaceae,cultivated,,,,3.2433,9.147574,3.99397625,0.9734125,,,,50.2,52.42857143,798.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,26970,Wheat,Poaceae,cultivated,,,,1.6732625,5.60834925,1.458038375,0.4744,,,,35.85,28.71428571,472.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,26974,Wheat,Poaceae,cultivated,,,,2.5031,11.92946113,3.246409625,0.8566375,,,,47.9,32,704.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,26982,Wheat,Poaceae,cultivated,,,,1.55235,5.094353625,2.14321275,0.544525,,,,33.0125,18.14285714,483.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,27246,Wheat,Poaceae,cultivated,,,,1.3251375,4.90230575,1.50076225,0.6799,,,,37.425,13.57142857,210.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,27288,Wheat,Poaceae,cultivated,,,,2.2690375,10.28854838,3.0688035,0.5971625,,,,53.525,25.42857143,433.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,30727,Wheat,Poaceae,cultivated,,,,1.8445875,6.763402875,2.09656675,0.353075,,,,44.3375,20.42857143,352.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,31269,Wheat,Poaceae,cultivated,,,,1.69205,7.54098875,2.163105625,0.4851125,,,,40.4,14.28571429,317.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33756,Wheat,Poaceae,cultivated,,,,1.76665,6.435671125,2.274058875,0.2673625,,,,29.3875,36.14285714,461.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33757,Wheat,Poaceae,cultivated,,,,2.045725,7.61187125,2.175550375,0.5564125,,,,28.1125,32.57142857,429.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33759,Wheat,Poaceae,cultivated,,,,1.0655125,4.94748525,1.243529625,0.5635625,,,,18.3125,19.57142857,248.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33760,Wheat,Poaceae,cultivated,,,,2.596275,4.210598875,2.78504875,1.0954625,,,,21.7375,49.57142857,854.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33761,Wheat,Poaceae,cultivated,,,,1.4944625,6.87645975,1.53258,0.3316125,,,,28.125,33,494.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33762,Wheat,Poaceae,cultivated,,,,1.091225,1.9672585,0.424415625,0.278175,,,,15.7625,39.85714286,510.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33764,Wheat,Poaceae,cultivated,,,,2.8237625,14.26368,4.018628,0.8177125,,,,62.025,34.71428571,695.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33799,Wheat,Poaceae,cultivated,,,,1.74395,4.1466945,1.836327125,0.2393125,,,,32.6125,24.14285714,382.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33800,Wheat,Poaceae,cultivated,,,,1.6714125,6.8176875,1.632645375,0.3507,,,,23.8625,24,497.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33801,Wheat,Poaceae,cultivated,,,,3.7538875,5.37878875,5.132261625,0.89065,,,,29.975,60.71428571,958.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33802,Wheat,Poaceae,cultivated,,,,1.9053625,4.72912175,2.423561,0.6795,,,,36.35,29.71428571,401.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,27004,Wheat,Poaceae,wild,,,,1.525333333,5.465760833,1.495870667,0.789533333,,,,20.8,46.4,590.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,27020,Wheat,Poaceae,wild,,,,1.540125571,6.402285857,2.369852286,0.5813,,,,41.38571429,26.33333333,370.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,27021,Wheat,Poaceae,wild,,,,1.130571429,4.429600571,1.256307714,0.423385714,,,,27.88571429,17.83333333,221.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,27023,Wheat,Poaceae,wild,,,,1.4275335,4.310106167,2.163751833,2.349516667,,,,17.13333333,40,274.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,27024,Wheat,Poaceae,wild,,,,2.727283333,3.472753667,3.837002167,0.9477,,,,20.66666667,64.8,709.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,27025,Wheat,Poaceae,wild,,,,2.1315,2.252919667,1.8013795,0.751666667,,,,21.63333333,72.8,771.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33774,Wheat,Poaceae,wild,,,,1.8938,5.282632167,2.422899,0.632866667,,,,15.9,33,569.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"Gómez-Fernández, A., Osborne, C. P., Rees, M., Palomino, J., Ingala, C., Gómez, G., & Milla, R. (2022). Disparities among crop species in the evolution of growth rates: The role of distinct origins and domestication histories. New Phytologist, 233(2), 995–1010. Q1. https://doi.org/10.1111/nph.17840",2022,Universidad Rey Juan Carlos,Spain,40.3341,-3.8771,2018,,,16.1,,892,greenhouse,33776,Wheat,Poaceae,wild,,,,1.736642857,5.408209571,3.024106,1.108257143,,,,23.84285714,28.33333333,438.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,PI 590400,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,21.64,0.354,0.154,4.633,237.3,,,,,,,,,91.5,,394,340.7,734.7,0.16,,25.96,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,PI 450430,Rice,Poaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,27.09,0.371,0.4,6.764,243.7,,,,,,,,,85.2,,390.6,299.3,689.9,0.165,,26.73,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,PI 527362,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,25.82,0.458,0.329,7.735,237.2,,,,,,,,,72.1,,409.6,295.2,704.8,0.13,,26.61,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,IRGC101207,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,23.97,0.392,0.363,5.795,233.3,,,,,,,,,80.9,,244.4,236.3,480.7,0.18,,26.37,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,IRGC101754,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,24.26,0.46,0.23,6.557,243.3,,,,,,,,,,,,,,,,25.44,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,IRGC 93265,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,22.1,0.433,0.367,6.035,249,,,,,,,,,67.4,,218.4,234.2,452.6,0.18,,26.84,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,PI 590405,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,14.78,0.37,0.162,4.825,269.8,,,,,,,,,75.2,,219.1,189.9,409,0.16,,27.37,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,PI104640,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,20.37,0.354,0.253,5.533,236.3,,,,,,,,,,,,,,,,27.13,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,PI590421,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,25.56,0.453,0.483,7.813,236.2,,,,,,,,,64.6,,450,348.9,798.9,0.125,,25.78,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,IR64,Rice,Poaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,25.56,0.572,0.368,6.763,253.4,,,,,,,,,67.1,,382.9,342.3,725.2,0.17,,26.34,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,IR72,Rice,Poaceae,cultivated,,,,,,,,,,,,,,,,,,,,,,,,,,23.29,0.466,0.274,4.757,,,,,,,,,,,,433.5,353.5,787,,,26.71,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,IRGC 105690,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,0.372,0.458,5.482,233.3,,,,,,,,,74.1,,383.6,308,691.6,0.15,,24.03,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,IRGC 101141,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,16.75,0.262,0.206,5.747,227.6,,,,,,,,,80.8,,276.5,212.1,488.6,0.19,,25.28,,,,,,,,,,
24,"Giuliani, R., Koteyeva, N., Voznesenskaya, E., Evans, M. A., Cousins, A. B., & Edwards, G. E. (2013). Coordination of Leaf Photosynthesis, Transpiration, and Structural Traits in Rice and Wild Relatives (Genus Oryza). Plant Physiology, 162(3), 1632–1651. https://doi.org/10.1104/pp.113.217497",2013,Washington State University,United States of America,46.7329,-117.1555,,,,25-28,,1100,chamber,PI 59412,Rice,Poaceae,wild,,,,,,,,,,,,,,,,,,,,,,,,,,21.62,0.48,0.336,6.287,256.9,,,,,,,,,79.5,,414.1,349.4,763.5,0.14,,26.95,,,,,,,,,,
